Row ID,Order ID,Order Date,Region,Category,Sub-Category,Segment,Sales,Profit,Discount,Quantity
886,ORD-1885,2021-05-25,West,Technology,Accessories,Consumer,797.0,38.49,0.1,3
887,ORD-1886,2021-07-20,Central,Technology,Accessories,Home Office,653.92,45.89,0.0,3
888,ORD-1887,2022-12-25,West,Furniture,Chairs,Corporate,799.14,215.82,0.2,3
889,ORD-1888,2022-04-06,West,Office Supplies,Binders,Consumer,649.2,14.1,0.1,3
890,ORD-1889,2023-01-02,South,Technology,Machines,Home Office,208.37,16.92,0.2,5
891,ORD-1890,2023-01-22,Central,Technology,Phones,Corporate,121.46,27.63,0.3,5
892,ORD-1891,2022-07-12,East,Furniture,Chairs,Consumer,631.32,-3.72,0.2,4
893,ORD-1892,2022-07-01,South,Office Supplies,Storage,Corporate,530.39,-2.8,0.2,7
894,ORD-1893,2021-09-10,West,Office Supplies,Binders,Consumer,616.2,142.86,0.1,4
895,ORD-1894,2022-01-25,South,Technology,Phones,Corporate,50.37,7.23,0.2,2
896,ORD-1895,2022-08-17,South,Office Supplies,Binders,Corporate,459.45,38.8,0.3,5
897,ORD-1896,2023-06-02,South,Technology,Accessories,Consumer,477.81,33.83,0.0,5
898,ORD-1897,2021-09-13,South,Furniture,Tables,Corporate,610.25,117.68,0.2,5
899,ORD-1898,2022-12-10,Central,Technology,Accessories,Corporate,323.6,42.34,0.3,7
900,ORD-1899,2023-03-26,South,Technology,Phones,Home Office,743.98,97.79,0.1,4
901,ORD-1900,2022-03-26,East,Office Supplies,Paper,Consumer,431.59,56.45,0.2,5
902,ORD-1901,2021-01-10,Central,Furniture,Tables,Consumer,785.27,171.44,0.3,2
903,ORD-1902,2023-04-04,Central,Office Supplies,Binders,Home Office,577.78,116.25,0.0,3
904,ORD-1903,2023-03-09,East,Furniture,Chairs,Corporate,669.61,129.41,0.2,2
905,ORD-1904,2021-08-30,South,Furniture,Bookcases,Corporate,105.85,4.26,0.2,5
906,ORD-1905,2021-09-08,South,Office Supplies,Paper,Home Office,62.42,12.43,0.2,1
907,ORD-1906,2023-05-27,South,Office Supplies,Paper,Corporate,74.44,4.98,0.1,7
908,ORD-1907,2021-01-05,West,Technology,Phones,Consumer,487.46,24.98,0.2,6
909,ORD-1908,2021-04-29,Central,Technology,Accessories,Home Office,375.03,47.21,0.2,6
910,ORD-1909,2023-03-12,West,Office Supplies,Binders,Consumer,152.39,25.24,0.3,1
911,ORD-1910,2022-01-09,East,Technology,Accessories,Corporate,495.56,62.48,0.2,6
912,ORD-1911,2021-03-06,West,Furniture,Tables,Consumer,554.85,100.31,0.1,2
913,ORD-1912,2021-05-26,East,Technology,Phones,Home Office,333.47,75.15,0.0,1
914,ORD-1913,2021-08-12,Central,Technology,Phones,Consumer,236.07,-3.88,0.3,3
915,ORD-1914,2021-08-27,Central,Office Supplies,Paper,Consumer,482.42,66.68,0.3,4
916,ORD-1915,2021-06-26,East,Technology,Machines,Home Office,44.76,1.31,0.3,1
917,ORD-1916,2023-02-18,West,Furniture,Bookcases,Corporate,493.34,16.72,0.3,6
918,ORD-1917,2023-05-03,West,Office Supplies,Paper,Corporate,534.06,75.02,0.2,3
919,ORD-1918,2021-10-09,South,Furniture,Bookcases,Consumer,711.15,51.65,0.3,7
920,ORD-1919,2021-03-04,Central,Furniture,Tables,Consumer,243.49,6.71,0.2,3
921,ORD-1920,2021-08-05,West,Furniture,Bookcases,Home Office,43.42,9.87,0.1,7
922,ORD-1921,2023-05-04,Central,Technology,Machines,Consumer,779.24,188.76,0.3,5
923,ORD-1922,2023-04-07,East,Furniture,Tables,Home Office,68.67,4.41,0.3,5
924,ORD-1923,2023-03-06,Central,Furniture,Chairs,Corporate,780.77,195.81,0.0,2
925,ORD-1924,2022-11-20,East,Furniture,Bookcases,Corporate,751.61,116.92,0.2,2
926,ORD-1925,2022-04-06,Central,Office Supplies,Storage,Corporate,75.41,0.79,0.3,3
927,ORD-1926,2022-09-02,West,Technology,Phones,Consumer,385.9,116.82,0.1,4
928,ORD-1927,2021-04-15,West,Furniture,Chairs,Consumer,362.0,91.2,0.3,6
929,ORD-1928,2021-04-09,Central,Furniture,Tables,Corporate,149.5,13.74,0.3,7
930,ORD-1929,2022-05-26,Central,Office Supplies,Paper,Home Office,642.67,134.43,0.1,5
931,ORD-1930,2022-01-20,Central,Technology,Machines,Home Office,201.35,41.88,0.3,4
932,ORD-1931,2022-02-09,West,Office Supplies,Paper,Home Office,297.15,41.82,0.0,4
933,ORD-1932,2023-04-03,Central,Technology,Accessories,Corporate,184.2,53.32,0.1,2
934,ORD-1933,2022-06-02,East,Furniture,Bookcases,Consumer,287.26,82.16,0.2,7
935,ORD-1934,2022-04-21,East,Office Supplies,Storage,Home Office,96.89,7.82,0.2,4
936,ORD-1935,2022-12-10,Central,Furniture,Chairs,Home Office,501.43,30.66,0.1,6
937,ORD-1936,2023-05-13,Central,Technology,Phones,Home Office,628.83,2.03,0.3,3
938,ORD-1937,2022-10-07,West,Technology,Phones,Home Office,22.45,2.39,0.3,1
939,ORD-1938,2023-05-20,Central,Furniture,Chairs,Corporate,364.56,29.87,0.2,1
940,ORD-1939,2023-02-10,East,Office Supplies,Paper,Home Office,577.85,101.46,0.0,1
941,ORD-1940,2022-03-13,East,Office Supplies,Paper,Home Office,168.77,37.52,0.0,3
942,ORD-1941,2021-01-23,East,Office Supplies,Storage,Consumer,793.58,244.95,0.0,7
943,ORD-1942,2022-07-19,East,Furniture,Chairs,Consumer,55.07,13.33,0.2,1
944,ORD-1943,2022-11-08,Central,Office Supplies,Paper,Corporate,616.83,44.07,0.3,3
945,ORD-1944,2022-12-15,Central,Office Supplies,Paper,Consumer,427.75,116.56,0.0,7
946,ORD-1945,2022-04-03,East,Technology,Machines,Consumer,456.47,123.92,0.1,7
947,ORD-1946,2021-03-24,Central,Technology,Accessories,Home Office,111.27,9.13,0.3,7
948,ORD-1947,2021-05-25,East,Technology,Accessories,Home Office,564.85,123.55,0.2,6
949,ORD-1948,2021-03-26,East,Technology,Accessories,Consumer,724.57,243.05,0.0,5
950,ORD-1949,2021-03-19,West,Furniture,Tables,Home Office,417.92,93.53,0.0,2
951,ORD-1950,2022-04-02,East,Office Supplies,Storage,Home Office,698.29,62.11,0.1,7
952,ORD-1951,2023-05-28,South,Office Supplies,Paper,Home Office,747.21,185.68,0.0,6
953,ORD-1952,2021-01-01,East,Technology,Accessories,Consumer,122.69,1.91,0.3,6
954,ORD-1953,2021-02-20,West,Furniture,Bookcases,Consumer,686.32,30.78,0.2,2
955,ORD-1954,2022-11-16,West,Technology,Phones,Home Office,724.49,172.53,0.3,7
956,ORD-1955,2022-12-18,West,Office Supplies,Binders,Consumer,465.58,133.01,0.0,3
957,ORD-1956,2023-02-11,Central,Office Supplies,Paper,Home Office,752.34,-10.45,0.3,1
958,ORD-1957,2022-03-22,South,Office Supplies,Storage,Corporate,588.98,170.08,0.0,6
959,ORD-1958,2022-03-25,South,Office Supplies,Storage,Consumer,791.05,44.42,0.2,6
960,ORD-1959,2023-05-31,West,Office Supplies,Binders,Consumer,425.66,14.86,0.3,6
961,ORD-1960,2022-05-03,South,Office Supplies,Storage,Corporate,606.31,188.68,0.0,2
962,ORD-1961,2023-03-11,East,Technology,Accessories,Consumer,61.74,11.43,0.3,6
963,ORD-1962,2021-02-03,South,Technology,Machines,Corporate,226.99,35.27,0.0,1
964,ORD-1963,2021-12-14,West,Office Supplies,Binders,Corporate,249.28,58.89,0.3,5
965,ORD-1964,2021-04-05,West,Furniture,Bookcases,Consumer,756.84,16.85,0.3,2
966,ORD-1965,2021-03-13,Central,Technology,Machines,Consumer,632.93,120.52,0.0,1
967,ORD-1966,2022-07-05,West,Technology,Phones,Consumer,622.56,59.98,0.0,2
968,ORD-1967,2021-06-03,South,Office Supplies,Storage,Corporate,613.13,103.66,0.2,7
969,ORD-1968,2021-09-07,Central,Furniture,Chairs,Corporate,749.43,104.44,0.1,6
970,ORD-1969,2022-11-05,Central,Office Supplies,Binders,Corporate,391.04,-0.34,0.2,5
971,ORD-1970,2022-03-14,South,Furniture,Bookcases,Home Office,55.45,11.27,0.0,4
972,ORD-1971,2021-04-28,Central,Furniture,Chairs,Home Office,542.63,61.29,0.3,7
973,ORD-1972,2023-02-10,Central,Technology,Phones,Corporate,116.25,-3.43,0.3,1
974,ORD-1973,2023-06-10,South,Technology,Phones,Corporate,685.33,206.8,0.0,1
975,ORD-1974,2021-11-02,East,Furniture,Bookcases,Corporate,640.89,79.93,0.2,1
976,ORD-1975,2021-09-25,East,Office Supplies,Binders,Home Office,282.09,50.04,0.3,6
977,ORD-1976,2021-02-23,Central,Furniture,Bookcases,Consumer,733.67,32.51,0.3,6
978,ORD-1977,2021-08-24,West,Office Supplies,Storage,Consumer,562.59,129.64,0.2,6
979,ORD-1978,2022-01-24,South,Furniture,Tables,Corporate,63.31,1.75,0.2,1
980,ORD-1979,2023-01-04,East,Technology,Accessories,Consumer,184.41,41.16,0.1,5
981,ORD-1980,2023-02-02,East,Office Supplies,Binders,Home Office,671.35,51.15,0.3,2
982,ORD-1981,2023-04-05,West,Technology,Phones,Home Office,268.08,79.9,0.0,6
983,ORD-1982,2022-02-05,Central,Furniture,Bookcases,Home Office,88.29,10.62,0.0,3
984,ORD-1983,2022-09-16,Central,Technology,Phones,Consumer,248.16,83.99,0.0,7
985,ORD-1984,2023-02-06,West,Office Supplies,Binders,Consumer,52.37,3.65,0.2,1
986,ORD-1985,2021-10-30,Central,Technology,Phones,Consumer,529.64,29.27,0.3,2
987,ORD-1986,2021-07-26,South,Office Supplies,Storage,Home Office,503.3,158.77,0.0,4
988,ORD-1987,2021-08-17,West,Furniture,Bookcases,Home Office,293.32,39.45,0.0,2
989,ORD-1988,2023-05-03,Central,Furniture,Bookcases,Consumer,375.38,88.14,0.1,1
990,ORD-1989,2022-08-01,West,Office Supplies,Binders,Consumer,290.57,74.69,0.3,2
991,ORD-1990,2021-03-16,East,Office Supplies,Storage,Corporate,236.94,10.35,0.1,3
992,ORD-1991,2022-03-11,Central,Office Supplies,Binders,Home Office,682.64,83.98,0.1,1
993,ORD-1992,2021-04-13,West,Office Supplies,Storage,Consumer,749.68,181.2,0.3,2
994,ORD-1993,2022-02-26,South,Furniture,Chairs,Home Office,744.33,7.05,0.3,7
995,ORD-1994,2022-12-05,South,Office Supplies,Binders,Home Office,146.98,6.16,0.3,7
996,ORD-1995,2023-02-03,Central,Office Supplies,Storage,Home Office,775.1,251.11,0.0,3
997,ORD-1996,2023-01-08,South,Office Supplies,Paper,Corporate,212.39,8.08,0.1,1
998,ORD-1997,2023-03-17,East,Technology,Machines,Consumer,605.92,25.4,0.3,3
999,ORD-1998,2021-11-02,West,Office Supplies,Storage,Home Office,725.4,61.25,0.0,3
1000,ORD-1999,2021-04-08,West,Technology,Accessories,Consumer,63.37,8.16,0.2,1
1001,ORD-2000,2023-04-30,West,Technology,Accessories,Corporate,537.55,126.4,0.1,7
1002,ORD-2001,2023-03-09,West,Technology,Machines,Home Office,709.98,132.94,0.3,4
1003,ORD-2002,2021-12-01,South,Furniture,Tables,Home Office,264.82,5.86,0.2,6
1004,ORD-2003,2023-05-09,South,Furniture,Tables,Home Office,168.68,50.95,0.1,5
1005,ORD-2004,2022-03-11,South,Office Supplies,Binders,Home Office,355.37,105.46,0.0,5
1006,ORD-2005,2022-03-23,South,Technology,Accessories,Consumer,593.24,50.47,0.0,5
1007,ORD-2006,2021-11-04,East,Office Supplies,Paper,Consumer,404.4,24.72,0.1,7
1008,ORD-2007,2021-09-06,East,Office Supplies,Paper,Corporate,358.4,80.67,0.0,2
1009,ORD-2008,2021-06-15,East,Office Supplies,Binders,Home Office,446.42,28.38,0.0,4
1010,ORD-2009,2022-04-26,South,Office Supplies,Storage,Consumer,591.74,79.54,0.3,5
1011,ORD-2010,2021-12-01,East,Technology,Machines,Corporate,660.37,116.85,0.1,3
1012,ORD-2011,2022-06-26,Central,Technology,Phones,Consumer,340.47,40.19,0.1,1
1013,ORD-2012,2023-01-29,East,Technology,Phones,Home Office,84.53,19.47,0.2,5
1014,ORD-2013,2021-04-16,South,Furniture,Tables,Home Office,97.02,18.36,0.0,3
1015,ORD-2014,2022-07-17,East,Technology,Machines,Corporate,784.84,92.52,0.0,3
1016,ORD-2015,2021-03-22,Central,Furniture,Bookcases,Consumer,483.98,125.79,0.0,3
1017,ORD-2016,2021-05-13,Central,Office Supplies,Binders,Corporate,533.8,14.37,0.3,7
1018,ORD-2017,2023-03-08,South,Furniture,Chairs,Home Office,154.57,33.15,0.2,5
1019,ORD-2018,2023-06-19,West,Furniture,Chairs,Corporate,212.07,54.09,0.3,1
1020,ORD-2019,2021-05-18,West,Technology,Accessories,Home Office,44.79,6.69,0.1,7
1021,ORD-2020,2021-07-03,Central,Technology,Phones,Home Office,132.56,0.77,0.2,4
1022,ORD-2021,2022-02-05,Central,Furniture,Chairs,Consumer,428.4,37.68,0.1,7
1023,ORD-2022,2021-11-26,West,Furniture,Tables,Consumer,468.06,104.51,0.0,6
1024,ORD-2023,2023-02-24,South,Office Supplies,Paper,Corporate,720.24,170.13,0.2,6
1025,ORD-2024,2022-05-23,West,Office Supplies,Paper,Consumer,718.79,49.43,0.3,7
1026,ORD-2025,2023-05-02,East,Office Supplies,Binders,Corporate,60.39,5.0,0.1,1
1027,ORD-2026,2021-03-10,South,Furniture,Tables,Home Office,670.98,70.21,0.3,6
1028,ORD-2027,2022-06-30,South,Furniture,Bookcases,Consumer,461.24,61.94,0.1,5
1029,ORD-2028,2023-02-13,Central,Office Supplies,Paper,Home Office,469.65,77.67,0.0,1
1030,ORD-2029,2021-02-22,Central,Furniture,Bookcases,Corporate,235.09,56.37,0.3,6
1031,ORD-2030,2022-03-26,Central,Furniture,Chairs,Home Office,549.78,123.79,0.1,1
1032,ORD-2031,2021-07-24,South,Technology,Machines,Corporate,489.31,64.92,0.2,4
1033,ORD-2032,2021-05-06,Central,Technology,Machines,Home Office,214.82,40.15,0.2,2
1034,ORD-2033,2023-01-17,West,Technology,Machines,Home Office,279.05,73.79,0.0,5
1035,ORD-2034,2021-02-12,East,Furniture,Tables,Consumer,194.71,-0.99,0.3,3
1036,ORD-2035,2023-01-22,South,Office Supplies,Paper,Home Office,623.39,117.53,0.2,1
1037,ORD-2036,2023-06-02,East,Office Supplies,Paper,Consumer,525.62,65.81,0.3,2
1038,ORD-2037,2021-04-21,South,Technology,Accessories,Corporate,670.24,37.46,0.3,5
1039,ORD-2038,2023-01-31,Central,Furniture,Chairs,Home Office,311.3,86.75,0.2,3
1040,ORD-2039,2022-10-25,Central,Technology,Accessories,Corporate,296.82,62.18,0.0,6
1041,ORD-2040,2021-07-02,Central,Office Supplies,Binders,Home Office,236.92,25.72,0.2,4
1042,ORD-2041,2023-04-28,South,Office Supplies,Storage,Corporate,453.94,94.51,0.3,6
1043,ORD-2042,2021-04-05,West,Furniture,Chairs,Corporate,141.9,10.0,0.1,5
1044,ORD-2043,2022-01-09,Central,Technology,Machines,Home Office,573.89,34.1,0.2,7
1045,ORD-2044,2022-06-04,South,Office Supplies,Paper,Home Office,590.56,84.99,0.0,2
1046,ORD-2045,2023-06-19,West,Furniture,Chairs,Corporate,711.22,70.68,0.3,7
1047,ORD-2046,2021-12-26,South,Technology,Machines,Consumer,515.62,69.97,0.0,6
1048,ORD-2047,2023-06-19,West,Technology,Phones,Home Office,606.87,19.98,0.1,5
1049,ORD-2048,2022-11-27,West,Furniture,Tables,Consumer,354.2,33.0,0.3,6
1050,ORD-2049,2021-10-08,East,Office Supplies,Paper,Corporate,134.22,7.04,0.0,2
1051,ORD-2050,2021-07-14,West,Technology,Phones,Consumer,204.97,15.11,0.3,7
1052,ORD-2051,2023-05-14,West,Furniture,Tables,Home Office,410.37,112.14,0.1,2
1053,ORD-2052,2021-07-14,East,Technology,Phones,Consumer,420.99,134.92,0.0,6
1054,ORD-2053,2022-10-29,Central,Furniture,Bookcases,Consumer,273.66,43.19,0.2,2
1055,ORD-2054,2021-04-03,South,Office Supplies,Paper,Corporate,24.98,6.47,0.0,7
1056,ORD-2055,2022-11-03,South,Technology,Accessories,Home Office,328.22,37.18,0.0,6
1057,ORD-2056,2021-03-02,West,Technology,Phones,Consumer,659.93,180.84,0.2,4
1058,ORD-2057,2022-09-26,West,Furniture,Bookcases,Corporate,318.16,22.2,0.2,3
1059,ORD-2058,2021-02-20,Central,Office Supplies,Binders,Home Office,628.55,145.23,0.0,7
1060,ORD-2059,2022-02-07,South,Furniture,Chairs,Corporate,378.53,21.24,0.1,1
1061,ORD-2060,2023-02-28,South,Technology,Phones,Consumer,174.51,36.09,0.1,7
1062,ORD-2061,2021-01-05,Central,Furniture,Bookcases,Corporate,347.48,43.07,0.3,6
1063,ORD-2062,2022-04-11,Central,Office Supplies,Storage,Home Office,625.51,44.59,0.1,7
1064,ORD-2063,2022-08-27,South,Technology,Phones,Consumer,610.68,144.9,0.1,6
1065,ORD-2064,2022-11-13,East,Office Supplies,Paper,Consumer,326.62,75.61,0.2,1
1066,ORD-2065,2023-04-09,East,Furniture,Bookcases,Home Office,536.14,32.54,0.3,2
1067,ORD-2066,2022-06-18,East,Furniture,Chairs,Consumer,202.37,48.38,0.2,6
1068,ORD-2067,2022-02-09,Central,Technology,Machines,Home Office,780.26,54.11,0.2,6
1069,ORD-2068,2023-04-18,West,Furniture,Tables,Consumer,697.36,-20.38,0.3,2
1070,ORD-2069,2022-05-28,South,Technology,Phones,Consumer,59.49,6.9,0.2,3
1071,ORD-2070,2022-10-07,West,Furniture,Tables,Corporate,326.46,87.93,0.0,6
1072,ORD-2071,2021-08-21,East,Technology,Machines,Corporate,629.66,51.59,0.2,2
1073,ORD-2072,2022-06-08,Central,Office Supplies,Storage,Corporate,478.91,105.3,0.0,6
1074,ORD-2073,2021-12-12,East,Technology,Machines,Home Office,444.47,66.94,0.2,7
1075,ORD-2074,2021-02-15,East,Office Supplies,Storage,Corporate,231.76,6.86,0.2,7
1076,ORD-2075,2022-06-30,Central,Technology,Phones,Corporate,448.9,-5.41,0.3,5
1077,ORD-2076,2021-03-19,Central,Office Supplies,Storage,Consumer,669.24,77.99,0.0,1
1078,ORD-2077,2022-12-31,Central,Furniture,Bookcases,Consumer,196.34,14.98,0.0,2
1079,ORD-2078,2023-03-24,South,Furniture,Bookcases,Home Office,94.38,-2.34,0.3,7
1080,ORD-2079,2021-03-14,West,Office Supplies,Binders,Consumer,699.14,72.66,0.1,6
1081,ORD-2080,2023-03-05,Central,Furniture,Chairs,Home Office,606.93,188.87,0.0,5
1082,ORD-2081,2021-09-06,West,Technology,Phones,Corporate,364.84,49.37,0.2,7
1083,ORD-2082,2021-02-16,East,Technology,Accessories,Corporate,433.35,23.78,0.2,5
1084,ORD-2083,2021-05-01,Central,Furniture,Bookcases,Corporate,648.24,170.64,0.2,5
1085,ORD-2084,2021-08-02,East,Office Supplies,Paper,Corporate,136.41,16.91,0.1,2
1086,ORD-2085,2021-08-27,South,Technology,Accessories,Corporate,338.6,3.86,0.3,6
1087,ORD-2086,2021-02-25,West,Furniture,Chairs,Corporate,47.04,7.12,0.0,2
1088,ORD-2087,2021-12-16,South,Technology,Accessories,Consumer,170.88,53.45,0.1,4
1089,ORD-2088,2021-04-17,West,Technology,Accessories,Consumer,711.15,38.1,0.3,1
1090,ORD-2089,2023-04-11,South,Technology,Machines,Home Office,199.4,36.78,0.2,4
1091,ORD-2090,2021-02-17,East,Furniture,Chairs,Consumer,544.46,50.27,0.0,4
1092,ORD-2091,2022-07-27,East,Office Supplies,Binders,Corporate,102.36,9.92,0.0,6
1093,ORD-2092,2021-12-03,East,Technology,Machines,Consumer,437.42,96.84,0.1,5
1094,ORD-2093,2021-01-26,Central,Office Supplies,Storage,Corporate,792.01,275.44,0.0,2
1095,ORD-2094,2023-03-15,West,Technology,Accessories,Home Office,413.6,104.72,0.3,6
1096,ORD-2095,2021-09-14,West,Technology,Accessories,Home Office,294.41,48.09,0.2,5
1097,ORD-2096,2021-01-08,Central,Technology,Accessories,Consumer,517.56,67.44,0.2,2
1098,ORD-2097,2022-09-17,South,Office Supplies,Binders,Corporate,358.8,53.19,0.1,4
1099,ORD-2098,2023-05-17,West,Office Supplies,Binders,Home Office,538.98,115.97,0.3,6
1100,ORD-2099,2021-09-10,West,Furniture,Bookcases,Consumer,38.36,7.55,0.2,1
1101,ORD-2100,2022-11-23,East,Technology,Accessories,Consumer,120.76,34.28,0.0,2
1102,ORD-2101,2022-12-20,South,Furniture,Bookcases,Home Office,428.41,-11.98,0.3,1
1103,ORD-2102,2021-10-30,Central,Furniture,Bookcases,Consumer,403.94,19.48,0.3,4
1104,ORD-2103,2022-10-01,Central,Furniture,Chairs,Home Office,629.12,41.46,0.2,4
1105,ORD-2104,2021-02-25,East,Technology,Phones,Home Office,100.22,10.66,0.1,2
1106,ORD-2105,2022-12-27,East,Furniture,Chairs,Home Office,545.59,49.39,0.0,3
1107,ORD-2106,2022-06-10,Central,Technology,Phones,Corporate,547.66,182.47,0.0,1
1108,ORD-2107,2022-04-19,East,Office Supplies,Paper,Corporate,552.38,-21.87,0.3,4
1109,ORD-2108,2021-01-28,East,Office Supplies,Paper,Corporate,235.22,13.06,0.0,2
1110,ORD-2109,2021-03-19,East,Office Supplies,Paper,Consumer,560.04,32.0,0.3,1
1111,ORD-2110,2021-08-04,Central,Office Supplies,Binders,Consumer,528.74,4.22,0.2,5
1112,ORD-2111,2022-01-21,West,Office Supplies,Paper,Home Office,492.68,83.96,0.3,3
1113,ORD-2112,2021-12-31,West,Furniture,Tables,Home Office,592.64,44.47,0.1,1
1114,ORD-2113,2022-10-28,South,Technology,Phones,Home Office,744.51,-1.55,0.3,2
1115,ORD-2114,2022-06-10,South,Furniture,Chairs,Corporate,30.67,6.2,0.3,4
1116,ORD-2115,2022-11-30,West,Technology,Phones,Corporate,396.52,58.65,0.1,4
1117,ORD-2116,2021-11-08,West,Technology,Accessories,Corporate,584.92,63.63,0.1,7
1118,ORD-2117,2023-06-02,Central,Office Supplies,Storage,Consumer,648.31,22.77,0.1,4
1119,ORD-2118,2021-01-07,West,Office Supplies,Paper,Consumer,481.77,62.23,0.3,5
1120,ORD-2119,2021-01-03,West,Furniture,Chairs,Corporate,74.13,20.16,0.1,6
1121,ORD-2120,2022-09-15,South,Office Supplies,Storage,Consumer,644.16,91.46,0.1,6
1122,ORD-2121,2023-01-20,South,Furniture,Chairs,Corporate,577.48,102.82,0.3,7
1123,ORD-2122,2021-12-29,East,Technology,Accessories,Consumer,564.31,79.93,0.3,1
1124,ORD-2123,2023-01-21,West,Office Supplies,Binders,Home Office,673.27,164.13,0.3,3
1125,ORD-2124,2022-05-23,Central,Office Supplies,Paper,Home Office,217.84,28.66,0.0,3
1126,ORD-2125,2021-10-01,Central,Furniture,Tables,Corporate,740.94,177.91,0.0,6
1127,ORD-2126,2022-05-21,West,Furniture,Tables,Consumer,365.05,87.11,0.1,1
1128,ORD-2127,2023-03-17,West,Technology,Machines,Corporate,538.74,31.36,0.1,6
1129,ORD-2128,2023-01-09,West,Furniture,Bookcases,Corporate,124.97,29.65,0.3,6
1130,ORD-2129,2023-06-02,South,Office Supplies,Binders,Consumer,736.35,85.03,0.1,3
1131,ORD-2130,2021-01-15,South,Furniture,Bookcases,Home Office,333.58,15.5,0.3,6
1132,ORD-2131,2021-07-11,East,Technology,Phones,Home Office,112.21,6.07,0.0,3
1133,ORD-2132,2022-09-23,East,Furniture,Bookcases,Consumer,298.15,10.28,0.2,6
1134,ORD-2133,2022-04-30,West,Furniture,Bookcases,Corporate,441.43,100.79,0.3,4
1135,ORD-2134,2021-01-28,East,Technology,Phones,Consumer,461.28,99.61,0.0,7
1136,ORD-2135,2022-12-15,South,Furniture,Bookcases,Consumer,448.12,98.53,0.1,5
1137,ORD-2136,2021-02-08,South,Office Supplies,Storage,Consumer,323.21,53.97,0.0,1
1138,ORD-2137,2021-09-30,East,Technology,Phones,Consumer,265.64,3.8,0.2,7
1139,ORD-2138,2021-08-19,South,Technology,Machines,Home Office,790.12,64.33,0.3,6
1140,ORD-2139,2021-03-27,South,Office Supplies,Storage,Home Office,701.42,180.54,0.2,3
1141,ORD-2140,2022-04-19,East,Technology,Machines,Home Office,653.73,106.52,0.1,1
1142,ORD-2141,2021-05-06,West,Furniture,Chairs,Home Office,334.11,102.86,0.0,5
1143,ORD-2142,2023-03-23,West,Office Supplies,Storage,Consumer,561.83,134.68,0.0,3
1144,ORD-2143,2022-06-21,South,Office Supplies,Storage,Home Office,539.96,90.73,0.3,5
1145,ORD-2144,2021-05-25,Central,Technology,Phones,Consumer,220.26,55.47,0.2,6
1146,ORD-2145,2022-06-09,South,Technology,Accessories,Home Office,795.85,139.87,0.2,5
1147,ORD-2146,2021-07-31,East,Technology,Phones,Home Office,545.49,73.84,0.0,4
1148,ORD-2147,2021-01-25,West,Furniture,Bookcases,Consumer,403.8,123.15,0.0,3
1149,ORD-2148,2022-08-03,Central,Technology,Phones,Home Office,196.31,48.89,0.3,3
1150,ORD-2149,2022-01-29,Central,Technology,Machines,Home Office,393.22,28.84,0.2,1
1151,ORD-2150,2021-03-08,East,Furniture,Tables,Home Office,87.11,20.88,0.2,3
1152,ORD-2151,2021-08-21,South,Office Supplies,Paper,Consumer,476.76,4.77,0.2,3
1153,ORD-2152,2021-04-19,East,Furniture,Chairs,Home Office,517.46,139.59,0.2,2
1154,ORD-2153,2021-05-26,East,Office Supplies,Paper,Corporate,408.54,32.58,0.3,4
1155,ORD-2154,2021-04-21,West,Office Supplies,Storage,Corporate,260.06,17.21,0.1,3
1156,ORD-2155,2021-08-16,East,Technology,Accessories,Consumer,651.74,20.01,0.2,7
1157,ORD-2156,2021-04-21,Central,Technology,Phones,Corporate,304.56,79.89,0.2,4
1158,ORD-2157,2022-04-15,West,Technology,Machines,Corporate,168.15,42.23,0.1,4
1159,ORD-2158,2021-02-03,West,Furniture,Bookcases,Consumer,299.72,62.62,0.0,5
1160,ORD-2159,2022-09-15,East,Technology,Machines,Home Office,266.3,91.22,0.0,5
1161,ORD-2160,2023-02-15,South,Furniture,Tables,Home Office,567.64,192.98,0.0,4
1162,ORD-2161,2022-01-04,East,Furniture,Bookcases,Consumer,328.83,83.14,0.0,2
1163,ORD-2162,2023-01-18,East,Office Supplies,Storage,Corporate,341.58,63.24,0.1,5
1164,ORD-2163,2022-08-18,South,Furniture,Tables,Home Office,113.95,15.26,0.3,1
1165,ORD-2164,2022-07-08,West,Office Supplies,Paper,Consumer,314.71,50.36,0.1,1
1166,ORD-2165,2022-03-01,Central,Office Supplies,Binders,Corporate,414.63,15.89,0.1,4
1167,ORD-2166,2022-09-05,South,Technology,Machines,Home Office,798.24,-4.6,0.3,4
1168,ORD-2167,2022-06-02,West,Technology,Machines,Corporate,332.55,41.78,0.2,1
1169,ORD-2168,2022-11-23,South,Furniture,Bookcases,Home Office,343.56,70.15,0.1,5
1170,ORD-2169,2021-10-09,South,Technology,Accessories,Home Office,364.79,28.85,0.3,7
1171,ORD-2170,2021-11-16,Central,Office Supplies,Storage,Home Office,343.67,63.45,0.2,2
1172,ORD-2171,2023-01-08,East,Office Supplies,Storage,Home Office,174.16,28.43,0.1,7
1173,ORD-2172,2022-03-19,South,Furniture,Tables,Consumer,429.7,60.35,0.1,4
1174,ORD-2173,2021-11-11,West,Office Supplies,Binders,Home Office,251.94,19.53,0.3,2
1175,ORD-2174,2023-05-27,West,Office Supplies,Binders,Consumer,49.71,1.13,0.3,2
1176,ORD-2175,2023-01-11,South,Furniture,Chairs,Corporate,187.63,31.63,0.2,1
1177,ORD-2176,2022-01-12,Central,Office Supplies,Binders,Home Office,96.9,6.17,0.3,3
